"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"330679563342475264","Sat May 04 13:45:26 +0000 2013","0","Gua tes ini pke bhsa igrs jd dkit2 bljr haha lo ini td ninggalin pauji -_- RT @fahrri_muhammad: Iya ga ush sok inggris","330679563342475264","","","in","","0","0","0","https://x.com/undefined/status/330679563342475264","224919992",
"330599397492662273","Sat May 04 08:26:53 +0000 2013","0","Oke beb i know lah haha tp kan kita dosennya ganti @asyadian: @yesicaayuu. Igrs gk jnj yaa u know dosennya gmnce hehe ","330599397492662273","","","in","","0","0","0","https://x.com/undefined/status/330599397492662273","594270987",
"329168300816875520","Tue Apr 30 09:42:34 +0000 2013","0","b. inggrs ka tp ad artiny jg yg ak @riskameii: @f3Miaa contoh ny t bhs ind ap igrs mik?","329168892155015168","","riskameii","in","","0","0","0","https://x.com/undefined/status/329168892155015168","267029578",
"328492495912706049","Sun Apr 28 12:54:48 +0000 2013","0","Yah ten :( galak2 buka kamus ten @tenditen: Jingok didinding mn sih yol bhs igrs stts kau tu @yolanwjy: Apo @tenditen: Boleh nnyo dk yol? ","328492495912706049","","","in","","0","0","0","https://x.com/undefined/status/328492495912706049","262073317",
"328491883036807168","Sun Apr 28 12:52:22 +0000 2013","0","Jingok didinding mn sih yol bhs igrs stts kau tu @yolanwjy: Apo @tenditen: Boleh nnyo dk yol ? @yolanwjy: You can never fully understand h","328491883036807168","","","in","","0","0","0","https://x.com/undefined/status/328491883036807168","286088509",
"327985413434245121","Sat Apr 27 03:19:50 +0000 2013","0","Bkn.o b igrs d absen @Helvi_Afriani: @apriix haha bpkny dk nanyo pulo nah siapo yg dk msuk ... ","327985413434245121","","","in","","0","1","0","https://x.com/undefined/status/327985413434245121","554233495",
"326005021487529984","Sun Apr 21 16:33:53 +0000 2013","0","@anya_ALSSM bless itu bukan nya memberkati.__.v bahasa igrs kann?:D","326010915449364482","","","in","","0","0","0","https://x.com/undefined/status/326010915449364482","420143831",
"324880303736889344","Thu Apr 18 13:41:15 +0000 2013","0","La mboh aku ra iso mbedakke bs igrs mbek bs jowo og @DinaMonika: Weh kui bs ing toh :o tak kiro bs jowo @FrSescaD: Peh iso boso inggris","324880303736889344","","","in","","0","0","0","https://x.com/undefined/status/324880303736889344","469099847",
"323786669872517121","Mon Apr 15 14:15:29 +0000 2013","0","@dwisuryadi @almirmire @ebonkfebby iyahhh oyo semangat klo kerumah wiwi mau obok2 akuarium lgi ampe ikannya salto keluar.mira TAnya bhs igrs","323801756301672449","","dwisuryadi","in","","0","2","0","https://x.com/undefined/status/323801756301672449","247705759",
"323742928029769729","Mon Apr 15 11:31:50 +0000 2013","0","@eta_kwon iya aku tau dr ayu km ntn mrka... Cm ngmongin album trus yg bhs igrs dlu pemain spak bola klo g slah. Gag terll ndgrin seh.","323760573236002818","","tata1904_","in","","0","1","0","https://x.com/undefined/status/323760573236002818","180263227",
"321569076797374464","Tue Apr 09 10:29:24 +0000 2013","0","@BaristaBaekhyun botakin aja. Biar mirip guru igrs gue. Silau dikala mengajar jam pagi /?","321570533202329600","","jeeyoungie_","in","","0","1","0","https://x.com/undefined/status/321570533202329600","1014825326",
"321214844634284032","Mon Apr 08 10:58:05 +0000 2013","0","@Tiara_GreaTR bhs igrs mu bu hartanti uda ??","321215364543430656","","Tiara_GreaTR","in","","0","0","0","https://x.com/undefined/status/321215364543430656","399432580",
"319789223173582849","Thu Apr 04 13:04:23 +0000 2013","0","bhs igrs @AhSpeakDoang: #OmSpikTanya Paling semangat di matapelajaran apa? ","319797599655845888","","noxuspi","in","","0","0","1","https://x.com/undefined/status/319797599655845888","544978885",
"318913248479047681","Tue Apr 02 02:30:18 +0000 2013","0","Bhahaha tebukak dewek kan cekinyo bang :D RT @iman_damn: @novraLS oh salah yo neng hha ktauankan remed b igrs ny &gt; &lt;","318913248479047681","","","in","","0","0","0","https://x.com/undefined/status/318913248479047681","382458431",
"318912885147451392","Tue Apr 02 02:28:51 +0000 2013","0","Bhahah tebukak dewek kan ceki nyo bang :D RT @iman_damn: @novraLS oh salah yo neng hha ktauankan remed b igrs ny &gt; &lt;","318912885147451392","","","in","","0","1","0","https://x.com/undefined/status/318912885147451392","382458431",
"318615446620348416","Mon Apr 01 06:46:56 +0000 2013","0","hari ini sumuk beud.... bhs igrs masih belum... aq aj g tw satuna expresi dr bu hartanti","318615446620348416","","","in","","0","0","0","https://x.com/undefined/status/318615446620348416","399432580",
"318348354318921731","Sun Mar 31 13:05:36 +0000 2013","0","Matapel bskbhs igrs fisika ekonomi bahasa arab. Dan semua nya PR ber bab2 Patenkapan mati buk? Pak?","318348354318921731","","","in","","0","0","2","https://x.com/undefined/status/318348354318921731","573316979",
"317315222291496960","Thu Mar 28 16:40:19 +0000 2013","0","dlm 9 hr kedepan chelsea memainkan 4x prtandingan (lg igrs FA piala eropa) ckckck go chlsea!!","317315222291496960","","","in","","0","0","0","https://x.com/undefined/status/317315222291496960","158246894",
"317277451069820928","Thu Mar 28 14:14:07 +0000 2013","0","iya apalagi pas di lab bhs igrs sampe nempel kan hahaha @Antoniuss48 Lu kentut -_- kentut di tempelin ke gua dulu -______- @dhimasofficial","317278431052197888","","semutnyala","in","","0","0","0","https://x.com/undefined/status/317278431052197888","400494697",
"298842016794689537","Tue Feb 05 17:14:23 +0000 2013","0","Kaduna State External Debt Stock as at 31/12/2012 - $215 683 732.56 (N33.91bn) More than its proposed 2013 IGRs -N21bn.","298842016794689537","","","en","","0","0","0","https://x.com/undefined/status/298842016794689537","145481754",
"298035473283162112","Sun Feb 03 11:49:28 +0000 2013","0","Kalo gak bsa b. Igrs gak usa sok an bhsa inggrsan sgala donk *mata setan* -_-","298035473283162112","","","in","","0","0","0","https://x.com/undefined/status/298035473283162112","563015679",
"297671616178040832","Sat Feb 02 12:56:37 +0000 2013","0","@valerieptrc @fairnandobgsp @fakhrin_rin @nindihabsari @oswinfabangi @ratrinurfa @thamyjusuf nih yg DiTO kan fis mtk igrs sm TPA","297689982280273920","","","in","","0","1","0","https://x.com/undefined/status/297689982280273920","401254353",
"297225070798069760","Fri Feb 01 06:09:13 +0000 2013","0","Songongg na. Haha RT @ayufitriyana1: Mne pndai keceplos tdi :D RT @dwyoctha: Hiyaa pandai dh b. Igrs ye RT ... http://t.co/Xu0UrXLK","297225070798069760","","","in","","0","0","0","https://x.com/undefined/status/297225070798069760","99544390",
"297224810449215489","Fri Feb 01 06:08:11 +0000 2013","0","Mne pndai keceplos tdi :D RT @dwyoctha: Hiyaa pandai dh b. Igrs ye RT @ayufitriyana1: Yes RT @dwyoctha: I'm not afraid ... ","297224810449215489","","","in","","0","0","0","https://x.com/undefined/status/297224810449215489","358760527",
"296639120439128064","Wed Jan 30 15:20:52 +0000 2013","0","Matematika bhs igrs @DrVampir","296639120439128064","","viajapri","in","","0","0","0","https://x.com/undefined/status/296639120439128064","957253946",
"296278715787276290","Tue Jan 29 15:28:45 +0000 2013","0","98 sama 97 sa :D hahaha@elsaprima @patrrrix @raandychristian aduh nilai UN bhs igrs sm bhs indonya brp sh (⌣́_⌣̀)","296278715787276290","","","in","","0","0","0","https://x.com/undefined/status/296278715787276290","321833604",
"296277082693070849","Tue Jan 29 15:25:40 +0000 2013","0","@patrrrix @raandychristian aduh nilai UN bhs igrs sm bhs indonya brp sh (⌣́_⌣̀)","296277942919647232","","patrrrix","in","","0","0","0","https://x.com/undefined/status/296277942919647232","181081931",
"295127859817758720","Sat Jan 26 11:15:39 +0000 2013","0","Ndh jan sampai jg.. RT @agungJG: Si ipeh IP nyo 5 :D RT @fahIdOt: @IfahEnglandMuse bra IP peh awak 28 nyo.. Bhsa igrs smo mikro ngulang s","295127859817758720","","","in","","0","2","0","https://x.com/undefined/status/295127859817758720","534273759",
"295127673691308032","Sat Jan 26 11:14:55 +0000 2013","0","Haha lun tau lai do whd rg ad 2bh lai lun msk nilai.. RT @fahIdOt: @IfahEnglandMuse bra IP peh awak 28 nyo.. Bhsa igrs smo mikro ngulang","295127673691308032","","","in","","0","0","0","https://x.com/undefined/status/295127673691308032","534273759",
"294866651285950464","Fri Jan 25 17:57:42 +0000 2013","0","Si ipeh IP nyo 5 :D RT @fahIdOt: @IfahEnglandMuse bra IP peh awak 28 nyo.. Bhsa igrs smo mikro ngulang semstr 3 hahaahah macay Den peh","294866651285950464","","","in","","0","0","0","https://x.com/undefined/status/294866651285950464","244846503",
"294684935342682112","Fri Jan 25 17:54:18 +0000 2013","0","@IfahEnglandMuse bra IP peh awak 28 nyo.. Bhsa igrs smo mikro ngulang semstr 3 hahaahah macay Den peh","294865796218363906","","HuzaifahSyafril","in","","0","0","0","https://x.com/undefined/status/294865796218363906","234740975",
"294714780063760384","Fri Jan 25 07:54:13 +0000 2013","0","Uda :(RT @msthhhh: Demi? Lu udh liat?RT @sintaaaaaaa_: Iya mas mengecewakan :(RT @msthhhh: Kata budi khs udah bisa dibuka nilai bhs igrs ud","294714780063760384","","","in","","0","0","0","https://x.com/undefined/status/294714780063760384","232080022",
"294615791867944961","Fri Jan 25 01:20:53 +0000 2013","0","Demi? Lu udh liat?RT @sintaaaaaaa_: Iya mas mengecewakan :(RT @msthhhh: Kata budi khs udah bisa dibuka nilai bhs igrs udh keluarRT","294615791867944961","","","in","","0","0","0","https://x.com/undefined/status/294615791867944961","298496431",
"294609170093727744","Fri Jan 25 00:54:34 +0000 2013","0","Iya mas mengecewakan :(RT @msthhhh: Kata budi khs udah bisa dibuka nilai bhs igrs udh keluarRT @sintaaaaaaa_: nilai apa mas ?RT @msthhhh: @","294609170093727744","","","in","","0","0","0","https://x.com/undefined/status/294609170093727744","232080022",
"294608578210328577","Fri Jan 25 00:52:13 +0000 2013","0","Kata budi khs udah bisa dibuka nilai bhs igrs udh keluarRT @sintaaaaaaa_: nilai apa mas ?RT @msthhhh: @sintaaaaaaa_ sinta udh liat nilai?","294608578210328577","","","in","","0","0","0","https://x.com/undefined/status/294608578210328577","298496431",
"294080568457568256","Thu Jan 24 01:42:58 +0000 2013","0","Blom hri sabtu mngkin yg trkhir. Ank bhsa igrs tkhir kpan ujiany ? RT@_anggunpratiwi","294258961165733888","","_anggunnnn","in","","0","1","0","https://x.com/undefined/status/294258961165733888","99240509",
"293732940104478720","Tue Jan 22 14:57:42 +0000 2013","0","server na OPGS urang mah lain di IGRS rame OPGS mah jarang nu leav RT @SeptianYogaP teu ngerti naon eta? hayu ath ayeuna...","293734188069302273","","SeptianYogaP","in","","0","1","0","https://x.com/undefined/status/293734188069302273","389849109",
"293540888196575232","Tue Jan 22 02:33:33 +0000 2013","0","bhs igrs 2 tok tp ra entuk kelas ki RT @oliverchandra remed opo we? @septabagonk : afu.. lg tangi ra entuk kelas aku pu iki jal RT","293546918758453249","","fxxkyxuxiii","in","","0","1","0","https://x.com/undefined/status/293546918758453249","118976589",
"293289655883948032","Mon Jan 21 09:31:17 +0000 2013","1","Coxxx sok isok bhs igrs RT@abryawan","293289655883948032","","abryawan","in","","0","1","0","https://x.com/undefined/status/293289655883948032","105133025",
"292570238267035649","Sat Jan 19 09:54:19 +0000 2013","0","Description kalau ndk slah RT @Regyauull Tentang apa? RT @WilnaIlhara: b. igrs RT @Regyauull Apa? RT @WilnaIlhara: ada RT @Regyauull Ada","292570677159030784","","Regiauliaa","in","","0","0","0","https://x.com/undefined/status/292570677159030784","340210251",
"292569894703202305","Sat Jan 19 09:51:59 +0000 2013","0","b. igrs RT @Regyauull Apa? RT @WilnaIlhara: ada RT @Regyauull Ada tugas beb ? @wilnailhara","292570087259529216","","Regiauliaa","in","","0","0","0","https://x.com/undefined/status/292570087259529216","340210251",
"291762134675775488","Thu Jan 17 04:26:17 +0000 2013","0","hahahaha pake id adul atuh tapi mun di IGRS mah loba iyeh id.. RT @ddimasp Ngece.. Weh id urang :-( RT @putraUgi: @ddimasp hayuuu binett","291763349769838593","","ddimasp","in","","0","0","0","https://x.com/undefined/status/291763349769838593","389849109",
"291126970438266880","Tue Jan 15 10:17:33 +0000 2013","0","Apaan sih dah org pr bhs igrs haha! @Wardha_H: @Afrohilwa @putriie1 oke fine gw gak di ksh tau ","291126970438266880","","","in","","0","1","0","https://x.com/undefined/status/291126970438266880","301448709",
"287130709292883968","Fri Jan 04 09:37:50 +0000 2013","0","Hahaseek nyusul lik'mu yok zhen tak kancani :D #hope (˘ʃƪ˘) RT @zhen_duck: Saiki cekelane kamus bhs igrs kok yoo ha *pdhl yo ora :D","287130709292883968","","","in","","0","0","0","https://x.com/undefined/status/287130709292883968","97897150",
"287128669418311681","Fri Jan 04 09:29:44 +0000 2013","0","Saiki cekelane kamus bhs igrs kok yoo ha *pdhl yo ora :DRT @atitebeil: Bahaha tak kiro anyar (‾˛‾ )ƪ(˘-˘) RT @zhen_duck: Kui kegabung","287128669418311681","","","in","","0","0","0","https://x.com/undefined/status/287128669418311681","399901787",
"287122794955800576","Fri Jan 04 09:06:23 +0000 2013","0","Ngomong pake bhs igrs ja sch nti trnsltin kbhs jw textny hahaa RT @HachiAngZ: @sisterpurple @virgo_sopyan lirik.nya bikin serrrrrrr hahahha","287122794955800576","","","in","","0","0","0","https://x.com/undefined/status/287122794955800576","551555698",
"287008743961526272","Fri Jan 04 01:33:11 +0000 2013","0","Ulan lgi yg kena omel pagi2 gra2 adkny blm bsa bhsa igrs... ape hal lah ni haa...","287008743961526272","","","in","","0","0","0","https://x.com/undefined/status/287008743961526272","73452960",
"2053227846919925762","Sat May 09 22:39:29 +0000 2026","4","@GemaShowIndo masuk IGRS mah 3+ wkwwkw","2053243485843857885","","GemaShowIndo","in","","0","1","0","https://x.com/undefined/status/2053243485843857885","416060045",
"2053227846919925762","Sat May 09 22:36:17 +0000 2026","0","@GemaShowIndo Di igrs mungkin jdi 4+ ","2053242684085874805","","GemaShowIndo","in","","0","0","0","https://x.com/undefined/status/2053242684085874805","1522268483576205314",
"2052990090264318386","Sat May 09 05:52:34 +0000 2026","0","@MVVNLHQ connection sankhya 1936 28 600 0 sub division Maharajganj district raebareli igrs sikayat date 11 april2026 parantu abhi tak koi nirakaran nhi mobile number 9559310127","2052990090264318386","","MVVNLHQ","in","","0","1","0","https://x.com/undefined/status/2052990090264318386","843509549042733056",
"2052548120895197663","Fri May 08 06:45:29 +0000 2026","0","@myogioffice @myogiadityanath Mohdiya UP Tehsile corruption ka aada ban chuke hai. Jaha par bhumafiyao ko sanrakshan dekar Zameeno par kabje karvaye jate hai. Aam insaan 1076 IGRS Portal SDM DM Divisional Commissioner Chief Secretary and CM email id par complaint karta hai. Par fake complaint lagakar","2052641016591913143","","myogioffice","in","","0","1","0","https://x.com/undefined/status/2052641016591913143","1826225339238162432",
"2052602208286572962","Fri May 08 04:18:36 +0000 2026","0","Ketololan soal IGRS mengapa politik emang kemana mana Hell gw jg g suka tp memang harus berisik buat masa depan kita","2052604052513714416","","Ram_fxd","in","","0","0","0","https://x.com/undefined/status/2052604052513714416","1401334375",
"2051672592076124675","Thu May 07 05:49:04 +0000 2026","0","@SultanpurDm @MyGov_UP @ChiefSecyUP @InfoDeptUP @SultanpurDm @UPGovt Seva me shri dm Sultanpur Me class 12th ka student hu aur roj umarpur via bahauddinpur to karaundi kalan road se coching aur school jata hu .is sadak ki halat itni kharab hai ki cycle/bike phisalne se kai baar chot lag chuki h (igrs ref: 40017926012258). https://t.co/XpCZTvuWUb","2052264430562586680","https://pbs.twimg.com/media/HHsbn20aIAA7Owe.jpg","SultanpurDm","in","","0","1","0","https://x.com/undefined/status/2052264430562586680","2032830475874811904",
"2052232848539861462","Thu May 07 03:43:34 +0000 2026","0","Welcome sir @DMjaunpur umeed h ab mera kaam ho jayega Apke office se adesh hota h nagar palika farzi report laga kar igrs band kar dete h Jab hm sabit kar h fhir meri koi bat nhi sun raha h https://t.co/IdwYPC7WAM","2052232848539861462","https://pbs.twimg.com/media/HHr-5NdaYAA_AIQ.jpg","","in","","0","0","0","https://x.com/undefined/status/2052232848539861462","2016722082852458498",
"286736892823760896","Thu Jan 03 07:34:24 +0000 2013","0","@niinaniino @anggraini_arima jangan lupa basa igrs udaaaah ada dr duyuuhh :''3","286737259187822592","","agustinaprimak","in","","0","1","0","https://x.com/undefined/status/286737259187822592","54170661",
"286144192172924930","Tue Jan 01 16:17:46 +0000 2013","0","Good Morning IGrs ! #2013 #nofilter http://t.co/ZhG5Zmlt","286144192172924930","","","en","","0","0","0","https://x.com/undefined/status/286144192172924930","842796607",
"284230447658049536","Thu Dec 27 09:33:14 +0000 2012","0","masyaallah mb asli bosen aku nek ben dino ktemu awakmu -_- RT @DiannRahmaa: Km lek msuk bhs igrs yo nang (cont) http://t.co/5RRxDYdf","284230447658049536","","","in","","0","0","0","https://x.com/undefined/status/284230447658049536","553256449",
"283147875721043968","Mon Dec 24 10:04:06 +0000 2012","0","iya sudh hpalan ka v gda yg ku hpalin sudh pke bhsa igrs bnyk btul lg teksnya . pusing ak RT @riskaaderiska","283151053053100033","","riskaaderiska","in","","0","0","0","https://x.com/undefined/status/283151053053100033","468105731",
"282046052792692736","Mon Dec 24 04:24:09 +0000 2012","0","@Malikk_09 gatau bang bingung ngerjainnya gmn. video bhs igrs tp kelompok kok hehe","283065500467097602","","Malikk_09","in","","0","1","0","https://x.com/undefined/status/283065500467097602","170587919",
"282102054170796033","Fri Dec 21 12:35:45 +0000 2012","0","Jgn pke bhs igrs gk ngrti RT @rahmaddarmawann: Now You can say whatever kok yo :) RT @rahmaddarmawann: Macho kok nangis. Sory coy","282102054170796033","","","in","","0","0","0","https://x.com/undefined/status/282102054170796033","224919992",
"282071151570726912","Fri Dec 21 10:32:57 +0000 2012","0"," lo sopo sg ngarang td? ak gaisok leh :| @cicafinska_: @autis1_dimas aku dwe g ngrti wkwk gaya g isk bhs igrs jre :D ","282071151570726912","","","in","","0","1","0","https://x.com/undefined/status/282071151570726912","453688115",
"279632032735326208","Fri Dec 14 17:00:46 +0000 2012","0","bahasa arab ke jepang ada? :3 RT @Adit_WBA: Tenane ? Mau yg igrs-indo apa indo-jawa?*eh izzyrawk pinjem (cont) http://t.co/uTWeWRyB","279632032735326208","","","in","","0","0","0","https://x.com/undefined/status/279632032735326208","351485722",
"278900063361712128","Wed Dec 12 16:32:11 +0000 2012","0","Jepun Bali #ig_sunsetshots #instagram #instanusantara #iphonesia #instagramhub #igrs #iphone4 #indonesia #in http://t.co/OtT60Kr7","278900063361712128","","","in","","0","0","1","https://x.com/undefined/status/278900063361712128","211526065",
"278896003044757504","Wed Dec 12 16:16:03 +0000 2012","0","Kuta sunset #instagram #instanusantara #instagood #igrs #iphone4 #iphonesia #iphonegrahy #ig_s @ kuta beach http://t.co/c3cQqfaA","278896003044757504","","","in","","0","0","0","https://x.com/undefined/status/278896003044757504","211526065",
"278706664193024000","Wed Dec 12 04:30:20 +0000 2012","0","@UkhtiMissLebay td makul igrs ngapin mbeb ?","278718404335124480","","UkhtiSakri","in","","0","0","0","https://x.com/undefined/status/278718404335124480","327917554",
"2053227846919925762","Sat May 09 22:39:29 +0000 2026","4","@GemaShowIndo masuk IGRS mah 3+ wkwwkw","2053243485843857885","","GemaShowIndo","in","","0","1","0","https://x.com/undefined/status/2053243485843857885","416060045",
"2053227846919925762","Sat May 09 22:36:17 +0000 2026","0","@GemaShowIndo Di igrs mungkin jdi 4+ ","2053242684085874805","","GemaShowIndo","in","","0","0","0","https://x.com/undefined/status/2053242684085874805","1522268483576205314",
"2052990090264318386","Sat May 09 05:52:34 +0000 2026","0","@MVVNLHQ connection sankhya 1936 28 600 0 sub division Maharajganj district raebareli igrs sikayat date 11 april2026 parantu abhi tak koi nirakaran nhi mobile number 9559310127","2052990090264318386","","MVVNLHQ","in","","0","1","0","https://x.com/undefined/status/2052990090264318386","843509549042733056",
"2052548120895197663","Fri May 08 06:45:29 +0000 2026","0","@myogioffice @myogiadityanath Mohdiya UP Tehsile corruption ka aada ban chuke hai. Jaha par bhumafiyao ko sanrakshan dekar Zameeno par kabje karvaye jate hai. Aam insaan 1076 IGRS Portal SDM DM Divisional Commissioner Chief Secretary and CM email id par complaint karta hai. Par fake complaint lagakar","2052641016591913143","","myogioffice","in","","0","1","0","https://x.com/undefined/status/2052641016591913143","1826225339238162432",
